2023-09-01 17:22:13.883 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:22:13.905 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:22:13.941 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:22:13.942 [main] INFO  org.eclipse.jetty.server.Server - Started @805ms
2023-09-01 17:29:19.347 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:29:19.352 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:29:19.353 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:29:21.775 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @420ms
2023-09-01 17:29:21.873 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:29:21.882 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:29:22.096 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:29:22.118 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:29:22.152 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:29:22.153 [main] INFO  org.eclipse.jetty.server.Server - Started @802ms
2023-09-01 17:30:05.264 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:30:05.268 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:30:05.269 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:30:06.525 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @397ms
2023-09-01 17:30:06.620 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:30:06.629 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:30:06.815 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:30:06.834 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:30:06.865 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:30:06.866 [main] INFO  org.eclipse.jetty.server.Server - Started @740ms
2023-09-01 17:30:41.703 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:30:41.708 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:30:41.708 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:30:43.031 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @432ms
2023-09-01 17:30:43.121 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:30:43.129 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:30:43.343 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:30:43.367 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:30:43.399 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:30:43.399 [main] INFO  org.eclipse.jetty.server.Server - Started @804ms
2023-09-01 17:30:56.850 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:30:56.857 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:30:56.857 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,UNAVAILABLE}
